"Order","Source","Type","Category","LiveAction","YearMade","PlexTitle","Episode","EpisodeName","StoryTime","PlexId"
0247,"NBC","episode","Star Trek: The Animated Series","False",1973,"Star Trek: The Animated Series","1x04","The Lorelei Signal",,"NULL"
0248,"NBC","episode","Star Trek: The Animated Series","False",1973,"Star Trek: The Animated Series","1x05","More Tribbles, More Troubles",,"NULL"
0249,"NBC","episode","Star Trek: The Animated Series","False",1973,"Star Trek: The Animated Series","1x06","The Survivor",,"NULL"
0250,"NBC","episode","Star Trek: The Animated Series","False",1973,"Star Trek: The Animated Series","1x07","The Infinite Vulcan",,"NULL"
0251,"NBC","episode","Star Trek: The Animated Series","False",1973,"Star Trek: The Animated Series","1x08","The Magicks of Megas-Tu",,"NULL"
0252,"NBC","episode","Star Trek: The Animated Series","False",1973,"Star Trek: The Animated Series","1x09","Once Upon a Planet",,"NULL"
0253,"NBC","episode","Star Trek: The Animated Series","False",1973,"Star Trek: The Animated Series","1x10","Mudd's Passion",,"NULL"
0254,"NBC","episode","Star Trek: The Animated Series","False",1973,"Star Trek: The Animated Series","1x11","The Terratin Incident",,"NULL"
0255,"NBC","episode","Star Trek: The Animated Series","False",1973,"Star Trek: The Animated Series","1x12","The Time Trap",,"NULL"
0256,"NBC","episode","Star Trek: The Animated Series","False",1973,"Star Trek: The Animated Series","1x13","The Ambergris Element",,"NULL"
0257,"NBC","episode","Star Trek: The Animated Series","False",1973,"Star Trek: The Animated Series","1x14","The Slaver Weapon",,"NULL"
0258,"NBC","episode","Star Trek: The Animated Series","False",1974,"Star Trek: The Animated Series","1x15","The Eye of the Beholder",,"NULL"
0259,"NBC","episode","Star Trek: The Animated Series","False",1974,"Star Trek: The Animated Series","1x16","The Jihad",,"NULL"
0260,"NBC","episode","Star Trek: The Animated Series","False",1974,"Star Trek: The Animated Series","2x01","The Pirates of Orion",,"NULL"
0261,"NBC","episode","Star Trek: The Animated Series","False",1974,"Star Trek: The Animated Series","2x02","Bem",,"NULL"
0262,"NBC","episode","Star Trek: The Animated Series","False",1974,"Star Trek: The Animated Series","2x03","The Practical Joker",,"NULL"
0263,"NBC","episode","Star Trek: The Animated Series","False",1974,"Star Trek: The Animated Series","2x04","Albatross",,"NULL"
0264,"NBC","episode","Star Trek: The Animated Series","False",1974,"Star Trek: The Animated Series","2x05","How Sharper Than a Serpent's Tooth",,"NULL"
0265,"NBC","episode","Star Trek: The Animated Series","False",1974,"Star Trek: The Animated Series","2x06","The Counter-Clock Incident",,"NULL"
0266,,"movie","TOS Movies","True",1979,"Star Trek: The Motion Picture",,,,"NULL"
0267,,"movie","TOS Movies","True",1982,"Star Trek II: The Wrath of Khan",,,,"NULL"
0268,,"movie","TOS Movies","True",1984,"Star Trek III: The Search for Spock",,,,"NULL"
0269,,"movie","TOS Movies","True",1986,"Star Trek IV: The Voyage Home",,,,"NULL"
0270,,"movie","TOS Movies","True",1989,"Star Trek V: The Final Frontier",,,,"NULL"
0271,,"movie","TOS Movies","True",1991,"Star Trek VI: The Undiscovered Country",,,,"NULL"
0272,"SYN","episode","Star Trek: The Next Generation","True",1987,"Star Trek: The Next Generation","1x01","Encounter at Farpoint",,"NULL"
0273,"SYN","episode","Star Trek: The Next Generation","True",1987,"Star Trek: The Next Generation","1x01","Encounter at Farpoint (1)",,"NULL"
0274,"SYN","episode","Star Trek: The Next Generation","True",1987,"Star Trek: The Next Generation","1x02","Encounter at Farpoint (2)",,"NULL"
0275,"SYN","episode","Star Trek: The Next Generation","True",1987,"Star Trek: The Next Generation","1x01","Encounter at Farpoint, Part 1",,"NULL"
0276,"SYN","episode","Star Trek: The Next Generation","True",1987,"Star Trek: The Next Generation","1x02","Encounter at Farpoint, Part 2",,"NULL"
0277,"SYN","episode","Star Trek: The Next Generation","True",1987,"Star Trek: The Next Generation","1x03","The Naked Now",,"NULL"
0278,"SYN","episode","Star Trek: The Next Generation","True",1987,"Star Trek: The Next Generation","1x04","Code of Honor",,"NULL"
0279,"SYN","episode","Star Trek: The Next Generation","True",1987,"Star Trek: The Next Generation","1x05","The Last Outpost",,"NULL"
0280,"SYN","episode","Star Trek: The Next Generation","True",1987,"Star Trek: The Next Generation","1x06","Where No One Has Gone Before",,"NULL"
0281,"SYN","episode","Star Trek: The Next Generation","True",1987,"Star Trek: The Next Generation","1x07","Lonely Among Us",,"NULL"
0282,"SYN","episode","Star Trek: The Next Generation","True",1987,"Star Trek: The Next Generation","1x08","Justice",,"NULL"
0283,"SYN","episode","Star Trek: The Next Generation","True",1987,"Star Trek: The Next Generation","1x09","The Battle",,"NULL"
0284,"SYN","episode","Star Trek: The Next Generation","True",1987,"Star Trek: The Next Generation","1x10","Hide and Q",,"NULL"
0285,"SYN","episode","Star Trek: The Next Generation","True",1987,"Star Trek: The Next Generation","1x11","Haven",,"NULL"
0286,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","1x12","The Big Goodbye",,"NULL"
0287,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","1x13","Datalore",,"NULL"
0288,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","1x14","Angel One",,"NULL"
0289,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","1x15","11001001",,"NULL"
0290,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","1x16","Too Short a Season",,"NULL"
0291,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","1x17","When the Bough Breaks",,"NULL"
0292,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","1x18","Home Soil",,"NULL"
0293,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","1x19","Coming of Age",,"NULL"
0294,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","1x20","Heart of Glory",,"NULL"
0295,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","1x21","The Arsenal of Freedom",,"NULL"
0296,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","1x22","Symbiosis",,"NULL"
0297,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","1x23","Skin of Evil",,"NULL"
0298,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","1x24","We'll Always Have Paris",,"NULL"
0299,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","1x25","Conspiracy",,"NULL"
0300,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","1x26","The Neutral Zone",,"NULL"
0301,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","2x01","The Child",,"NULL"
0302,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","2x02","Where Silence Has Lease",,"NULL"
0303,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","2x03","Elementary, Dear Data",,"NULL"
0304,"SYN","episode","Star Trek: The Next Generation","True",1988,"Star Trek: The Next Generation","2x04","The Outrageous Okona",,"NULL"
0305,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x05","Loud as a Whisper",,"NULL"
0306,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x06","The Schizoid Man",,"NULL"
0307,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x07","Unnatural Selection",,"NULL"
0308,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x08","A Matter of Honor",,"NULL"
0309,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x09","The Measure of a Man",,"NULL"
0310,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x10","The Dauphin",,"NULL"
0311,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x11","Contagion",,"NULL"
0312,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x12","The Royale",,"NULL"
0313,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x13","Time Squared",,"NULL"
0314,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x14","The Icarus Factor",,"NULL"
0315,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x15","Pen Pals",,"NULL"
0316,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x16","Q Who?",,"NULL"
0317,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x16","Q Who",,"NULL"
0318,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x17","Samaritan Snare",,"NULL"
0319,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x18","Up the Long Ladder",,"NULL"
0320,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x19","Manhunt",,"NULL"
0321,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x20","The Emissary",,"NULL"
0322,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x21","Peak Performance",,"NULL"
0323,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","2x22","Shades of Gray",,"NULL"
0324,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","3x01","Evolution",,"NULL"
0325,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","3x02","The Ensigns of Command",,"NULL"
0326,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","3x03","The Survivors",,"NULL"
0327,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","3x04","Who Watches the Watchers",,"NULL"
0328,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","3x05","The Bonding",,"NULL"
0329,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","3x06","Booby Trap",,"NULL"
0330,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","3x07","The Enemy",,"NULL"
0331,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","3x08","The Price",,"NULL"
0332,"SYN","episode","Star Trek: The Next Generation","True",1989,"Star Trek: The Next Generation","3x09","The Vengeance Factor",,"NULL"
0333,"SYN","episode","Star Trek: The Next Generation","True",1990,"Star Trek: The Next Generation","3x10","The Defector",,"NULL"
0334,"SYN","episode","Star Trek: The Next Generation","True",1990,"Star Trek: The Next Generation","3x11","The Hunted",,"NULL"
0335,"SYN","episode","Star Trek: The Next Generation","True",1990,"Star Trek: The Next Generation","3x12","The High Ground",,"NULL"
0336,"SYN","episode","Star Trek: The Next Generation","True",1990,"Star Trek: The Next Generation","3x13","Déjà Q",,"NULL"
0337,"SYN","episode","Star Trek: The Next Generation","True",1990,"Star Trek: The Next Generation","3x14","A Matter of Perspective",,"NULL"
0338,"SYN","episode","Star Trek: The Next Generation","True",1990,"Star Trek: The Next Generation","3x15","Yesterday's Enterprise",,"NULL"
0339,"SYN","episode","Star Trek: The Next Generation","True",1990,"Star Trek: The Next Generation","3x16","The Offspring",,"NULL"
0340,"SYN","episode","Star Trek: The Next Generation","True",1990,"Star Trek: The Next Generation","3x17","Sins of the Father",,"NULL"
0341,"SYN","episode","Star Trek: The Next Generation","True",1990,"Star Trek: The Next Generation","3x18","Allegiance",,"NULL"
0342,"SYN","episode","Star Trek: The Next Generation","True",1990,"Star Trek: The Next Generation","3x19","Captain's Holiday",,"NULL"
0343,"SYN","episode","Star Trek: The Next Generation","True",1990,"Star Trek: The Next Generation","3x20","Tin Man",,"NULL"
0344,"SYN","episode","Star Trek: The Next Generation","True",1990,"Star Trek: The Next Generation","3x21","Hollow Pursuits",,"NULL"
0345,"SYN","episode","Star Trek: The Next Generation","True",1990,"Star Trek: The Next Generation","3x22","The Most Toys",,"NULL"
0346,"SYN","episode","Star Trek: The Next Generation","True",1990,"Star Trek: The Next Generation","3x23","Sarek",,"NULL"
